Features,BagSizeCount,BagSizeMax,BagSizeMin,BagSizeMean,BagSizeMedian,BagSizeSd,BagSizeNonLeafCount,BagSizeNonLeafMax,BagSizeNonLeafMin,BagSizeNonLeafMean,BagSizeNonLeafMedian,BagSizeNonLeafSd,BagSizeNonEmptyCount,BagSizeNonEmptyMax,BagSizeNonEmptyMin,BagSizeNonEmptyMean,BagSizeNonEmptyMedian,BagSizeNonEmptySd,CumulativeBagSize,DecompositionOverheadRatio,ContainerCountMax,ContainerCountMin,ContainerCountMean,ContainerCountMedian,ContainerCountSd,ItemLifeTimeMax,ItemLifeTimeMin,ItemLifeTimeMean,ItemLifeTimeMedian,ItemLifeTimeSd,NodesDepthMax,NodeDepthMin,NodeDepthMean,NodeDepthMedian,NodeDepthSd,NodeDepthNonLeafMax,NodeDepthNonLeafMin,NodeDepthNonLeafMean,NodeDepthNonLeafMedian,NodeDepthNonLeafSd,NodeDepthNonEmptyMax,NodeDepthNonEmptyMin,NodeDepthNonEmptyMean,NodeDepthNonEmptyMedian,NodeDepthNonEmptySd,PercentageLeaf,PercentageIntroduce,PercentageForget,PercentageJoin,BagSizeLeafCount,BagSizeLeafMax,BagSizeLeafMin,BagSizeLeafMean,BagSizeLeafMedian,BagSizeLeafSd,BagSizeIntroduceCount,BagSizeIntroduceMax,BagSizeIntroduceMin,BagSizeIntroduceMean,BagSizeIntroduceMedian,BagSizeIntroduceSd,BagSizeForgetCount,BagSizeForgetMax,BagSizeForgetMin,BagSizeForgetMean,BagSizeForgetMedian,BagSizeForgetSd,BagSizeJoinCount,BagSizeJoinMax,BagSizeJoinMin,BagSizeJoinMean,BagSizeJoinMedian,BagSizeJoinSd,CumulativeBagSizeLeaf,CumulativeBagSizeIntroduce,CumulativeBagSizeForget,CumulativeBagSizeJoin,DepthLeafMax,DepthLeafMin,DepthLeafMean,DepthLeafMedian,DepthLeafSd,DepthIntroduceMax,DepthIntroduceMin,DepthIntroduceMean,DepthIntroduceMedian,DepthIntroduceSd,DepthForgetMax,DepthForgetMin,DepthForgetMean,DepthForgetMedian,DepthForgetSd,DepthJoinMax,DepthJoinMin,DepthJoinMean,DepthJoinMedian,DepthJoinSd,JoinNodeDistanceMax,JoinNodeDistanceMin,JoinNodeDistanceMean,JoinNodeDistanceMedian,JoinNodeDistanceSd,BranchingFactorMax,BranchingFactorMin,BranchingFactorMean,BranchingFactorMedian,BranchingFactorSd,BAFMax,BAFMin,BAFMean,BAFMedian,BAFSd,BCFMax,BCFMin,BCFMean,BCFMedian,BCFSd,BNCFMax,BNCFMin,BNCFMean,BNCFMedian,BNCFSd,IVNCMax,IVNCMin,IVNCMean,IVNCMedian,IVNCSd,FVNCMax,FVNCMin,FVNCMean,FVNCMedian,FVNCSd,IVCFMax,IVCFMin,IVCFMean,IVCFMedian,IVCFSd,FVCFMax,FVCFMin,FVCFMean,FVCFMedian,FVCFSd
Features_tree73-4.ml.csv,4.0,3.0,0.0,1.736842105263158,2.0,0.9510163683996132,4.0,3.0,0.0,1.9701492537313432,2.0,0.7525112039376436,3.0,3.0,1.0,2.0,2.0,0.7177405625652734,132.0,6.6,27.0,1.0,6.6,3.5,6.967065379340141,14.0,1.0,4.55,3.5,3.51390096616282,23.0,0.0,12.118421052631579,12.0,5.155393459034094,22.0,0.0,11.567164179104477,12.0,5.031909760589597,22.0,1.0,11.742424242424242,12.0,4.8626922523670455,0.11842105263157894,0.5131578947368421,0.2631578947368421,0.10526315789473684,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.128205128205128,2.0,0.7571704133453026,3.0,2.0,0.0,1.5,2.0,0.5916079783099616,2.0,3.0,2.0,2.375,2.0,0.4841229182759271,0.0,83.0,30.0,19.0,23.0,10.0,16.22222222222222,16.0,4.103596736137642,22.0,4.0,12.794871794871796,13.0,4.569573212296506,20.0,0.0,10.25,10.5,5.512485827646181,16.0,3.0,8.875,8.5,3.9191038516477206,17.0,2.0,7.678571428571429,7.0,3.946549771894536,2.0,0.0,0.9868421052631579,1.0,0.47276958482162323,1.0,0.0,0.7324561403508771,1.0,0.4083189644521816,1.0,0.0,0.868421052631579,1.0,0.33803243628066126,0.6666666666666666,0.0,0.20270467836257308,0.19583333333333333,0.2192565140605176,2.0,0.0,0.9487179487179487,1.0,0.7142763219068778,2.0,0.0,1.35,1.0,0.5722761571129799,1.0,0.3333333333333333,0.5555555555555556,0.5,0.2541208332874958,1.0,0.0,0.95,1.0,0.21794494717703372
Features_tree41-7.ml.csv,4.0,3.0,0.0,1.7462686567164178,2.0,0.9517193174286482,4.0,3.0,0.0,1.95,2.0,0.7836878630339165,3.0,3.0,1.0,1.9830508474576272,2.0,0.7476862711902635,117.0,5.85,23.0,1.0,5.85,3.0,5.952100469582145,11.0,1.0,4.2,3.0,2.8035691537752374,21.0,0.0,11.805970149253731,12.0,4.555589664701902,20.0,0.0,11.233333333333333,11.5,4.386975673007037,20.0,1.0,11.423728813559322,12.0,4.170938153341558,0.1044776119402985,0.5074626865671642,0.29850746268656714,0.08955223880597014,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.176470588235294,2.0,0.7463869141440895,3.0,2.0,0.0,1.45,1.5,0.5894913061275798,3.0,3.0,1.0,2.3333333333333335,2.5,0.7453559924999298,0.0,74.0,29.0,14.0,21.0,12.0,16.714285714285715,17.0,2.602981022612657,20.0,2.0,12.470588235294118,13.0,3.859558753488059,18.0,0.0,9.95,11.0,4.821566135603659,14.0,5.0,8.5,8.0,2.9860788111948193,14.0,1.0,5.8,5.0,3.429285639896449,2.0,0.0,0.9850746268656716,1.0,0.44023525981351125,1.0,0.0,0.7512437810945274,1.0,0.38780448298318565,1.0,0.0,0.8805970149253731,1.0,0.3242621042149318,0.7777777777777778,0.0,0.2107083629471689,0.17142857142857143,0.23052427788539578,2.0,0.0,0.9705882352941176,1.0,0.6176470588235293,2.0,0.0,1.3,1.0,0.714142842854285,1.0,0.3333333333333333,0.5392156862745098,0.5,0.24607647839237518,1.0,0.0,0.95,1.0,0.21794494717703372
Features_tree80-6.ml.csv,4.0,3.0,0.0,1.5820895522388059,2.0,0.9166658228527813,4.0,3.0,0.0,1.7966101694915255,2.0,0.754189676653796,3.0,3.0,1.0,1.8275862068965518,2.0,0.7224940289571367,106.0,5.3,17.0,1.0,5.3,3.0,5.109794516416486,9.0,1.0,3.85,3.0,2.6697378148424993,24.0,0.0,12.477611940298507,13.0,5.6788642152091295,23.0,0.0,12.033898305084746,13.0,5.5691830691273525,23.0,1.0,12.241379310344827,13.0,5.3861583290670945,0.11940298507462686,0.47761194029850745,0.29850746268656714,0.1044776119402985,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0625,2.0,0.7473912964438374,3.0,2.0,0.0,1.4,1.0,0.5830951894845301,3.0,3.0,1.0,1.7142857142857142,2.0,0.6998542122237652,0.0,66.0,28.0,12.0,24.0,8.0,15.75,15.5,5.402545696243577,23.0,2.0,13.625,14.0,5.146297212559725,21.0,0.0,10.7,12.0,5.848931526355904,14.0,3.0,8.571428571428571,10.0,3.7361990944634345,12.0,1.0,6.476190476190476,7.0,3.049106779729928,2.0,0.0,0.9850746268656716,1.0,0.47292476172402564,1.0,0.0,0.5870646766169154,1.0,0.46463506690987233,1.0,0.0,0.8656716417910447,1.0,0.3410047659342048,0.75,0.0,0.15339966832504145,0.0,0.23952431058271695,2.0,0.0,0.6875,1.0,0.5266343608235224,2.0,0.0,1.1,1.0,0.5385164807134504,1.0,0.3333333333333333,0.5729166666666666,0.5,0.25663927072406084,1.0,0.0,0.95,1.0,0.21794494717703372
Features_tree12-1.ml.csv,4.0,3.0,0.0,1.6904761904761905,2.0,0.9877365958424543,4.0,3.0,0.0,1.9452054794520548,2.0,0.791918270290117,3.0,3.0,1.0,1.9722222222222223,2.0,0.7632573146685603,142.0,7.1,30.0,1.0,7.1,3.0,8.648121183239743,12.0,1.0,4.1,3.0,3.6592348927063973,19.0,0.0,11.226190476190476,11.0,4.4302832073189355,18.0,0.0,10.643835616438356,11.0,4.279194211094621,18.0,1.0,10.791666666666666,11.0,4.119524986101081,0.13095238095238096,0.5119047619047619,0.23809523809523808,0.11904761904761904,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0930232558139537,2.0,0.7720089615208293,3.0,2.0,0.0,1.45,1.5,0.5894913061275798,3.0,3.0,1.0,2.3,2.5,0.7810249675906654,0.0,90.0,29.0,23.0,19.0,9.0,15.090909090909092,15.0,3.3426866019727703,18.0,4.0,11.69767441860465,12.0,3.8731928042182355,16.0,0.0,9.55,10.5,4.631144566951026,14.0,3.0,8.3,8.5,3.6891733491393435,20.0,1.0,7.311111111111111,6.0,4.471252482854452,2.0,0.0,0.9880952380952381,1.0,0.49985825655278604,1.0,0.0,0.623015873015873,1.0,0.4477449727184083,1.0,0.0,0.8571428571428571,1.0,0.3499271061118826,0.75,0.0,0.1597222222222222,0.0,0.21683385389279858,2.0,0.0,0.7674418604651163,1.0,0.6411185466088475,2.0,0.0,1.25,1.0,0.698212002188447,1.0,0.3333333333333333,0.5697674418604651,0.5,0.26225162517887246,1.0,0.0,0.95,1.0,0.21794494717703372
Features_tree45-8.ml.csv,4.0,3.0,0.0,1.8026315789473684,2.0,0.9870175282678789,4.0,3.0,0.0,2.044776119402985,2.0,0.7809836090717094,3.0,3.0,1.0,2.0757575757575757,2.0,0.7448938517140518,137.0,6.85,39.0,1.0,6.85,3.0,9.100961487667114,15.0,1.0,4.5,3.0,4.318564576337836,22.0,0.0,11.513157894736842,11.0,5.257809782781359,21.0,0.0,11.044776119402986,10.0,5.141092385867689,21.0,1.0,11.212121212121213,10.0,4.995498432726031,0.11842105263157894,0.5131578947368421,0.2631578947368421,0.10526315789473684,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.2051282051282053,2.0,0.7903094875601252,3.0,2.0,0.0,1.6,2.0,0.5830951894845301,3.0,3.0,1.0,2.375,2.5,0.6959705453537527,0.0,86.0,32.0,19.0,22.0,10.0,15.0,11.0,4.784233364802441,21.0,4.0,12.282051282051283,10.0,4.819558006911581,18.0,0.0,10.05,9.5,5.380288096375509,14.0,3.0,7.5,6.5,3.640054944640259,15.0,1.0,6.857142857142857,5.5,4.273792943329026,2.0,0.0,0.9868421052631579,1.0,0.4727695848216232,1.0,0.0,0.4868421052631579,0.3333333333333333,0.44076219693905083,1.0,0.0,0.868421052631579,1.0,0.33803243628066126,0.6666666666666666,0.0,0.15862573099415206,0.0,0.20968752324552484,2.0,0.0,0.717948717948718,1.0,0.677427939160149,2.0,0.0,1.2,1.0,0.6782329983125268,1.0,0.3333333333333333,0.5427350427350427,0.5,0.2607187870541819,1.0,0.0,0.95,1.0,0.21794494717703367
Features_tree25-7.ml.csv,4.0,3.0,0.0,1.9333333333333333,2.0,0.946337971105226,4.0,3.0,0.0,2.109090909090909,2.0,0.7786404765586857,3.0,3.0,1.0,2.1481481481481484,2.0,0.7304845527154081,116.0,5.8,20.0,1.0,5.8,5.0,4.534313619501853,11.0,1.0,4.6,4.5,2.65329983228432,23.0,0.0,11.7,12.0,5.20992642302493,22.0,0.0,11.163636363636364,11.0,5.026343823437167,22.0,1.0,11.37037037037037,11.5,4.8354259695780915,0.08333333333333333,0.5166666666666667,0.3333333333333333,0.06666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.3548387096774195,3.0,0.742636415046538,3.0,2.0,0.0,1.6,2.0,0.5830951894845301,2.0,3.0,2.0,2.75,3.0,0.4330127018922193,0.0,73.0,32.0,11.0,23.0,14.0,17.6,16.0,3.1368774282716245,22.0,4.0,12.516129032258064,12.0,4.571094086172478,19.0,0.0,9.85,10.0,5.227571137727348,12.0,3.0,7.25,7.0,3.2691742076555053,12.0,3.0,6.833333333333333,6.5,3.131382371342656,2.0,0.0,0.9833333333333333,1.0,0.38693955887479653,1.0,0.0,0.6555555555555556,1.0,0.41260988061393644,1.0,0.0,0.9,1.0,0.3,0.75,0.0,0.2358796296296296,0.2638888888888889,0.23394281712378653,2.0,0.0,1.0,1.0,0.672021505032247,2.0,0.0,1.3,1.0,0.5567764362830021,1.0,0.3333333333333333,0.4946236559139785,0.3333333333333333,0.2337318830030555,1.0,0.0,0.95,1.0,0.21794494717703372
Features_tree44-8.ml.csv,4.0,3.0,0.0,1.7605633802816902,2.0,0.9414521108207551,4.0,3.0,0.0,1.9841269841269842,2.0,0.7451869583686036,3.0,3.0,1.0,2.0161290322580645,2.0,0.7069228064777784,125.0,6.25,35.0,1.0,6.25,3.5,7.9741770735292805,22.0,1.0,4.4,3.5,4.673328578219169,24.0,0.0,12.732394366197184,13.0,5.568922181805965,23.0,0.0,12.174603174603174,13.0,5.417607046692376,23.0,1.0,12.370967741935484,13.0,5.233989014027391,0.11267605633802817,0.5070422535211268,0.28169014084507044,0.09859154929577464,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.1666666666666665,2.0,0.7637626158259734,3.0,2.0,0.0,1.55,2.0,0.5894913061275798,2.0,3.0,2.0,2.2857142857142856,2.0,0.4517539514526256,0.0,78.0,31.0,16.0,24.0,7.0,17.125,17.0,4.728570079844435,23.0,3.0,13.5,14.0,5.107184482014854,20.0,0.0,10.7,12.0,5.523585791856591,17.0,2.0,9.571428571428571,11.0,4.562491263620375,15.0,1.0,6.095238095238095,5.0,3.57111109700051,2.0,0.0,0.9859154929577465,1.0,0.45942271634648135,1.0,0.0,0.5211267605633803,0.3333333333333333,0.45358041584091785,1.0,0.0,0.8732394366197183,1.0,0.3327045580568371,0.75,0.0,0.15059244355019002,0.0,0.21287157140276036,2.0,0.0,0.7777777777777778,1.0,0.6712803318663652,2.0,0.0,1.2,1.0,0.6000000000000001,1.0,0.3333333333333333,0.5462962962962963,0.5,0.2534061515445187,1.0,0.0,0.95,1.0,0.21794494717703372
Features_tree65-6.ml.csv,4.0,3.0,0.0,1.8846153846153846,2.0,1.0124958908529371,4.0,3.0,0.0,2.130434782608696,2.0,0.7969696860792767,3.0,3.0,1.0,2.161764705882353,2.0,0.7594559608044327,147.0,7.35,32.0,1.0,7.35,4.0,8.56314778571525,15.0,1.0,4.55,4.0,3.761316258971053,22.0,0.0,12.102564102564102,12.0,5.170403306170126,21.0,0.0,11.492753623188406,12.0,4.997457870876204,21.0,1.0,11.661764705882353,12.0,4.834344940471274,0.11538461538461539,0.5256410256410257,0.2564102564102564,0.10256410256410256,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.268292682926829,2.0,0.797079738456985,3.0,2.0,0.0,1.65,2.0,0.5722761571129799,3.0,3.0,1.0,2.625,3.0,0.6959705453537527,0.0,93.0,33.0,21.0,22.0,10.0,16.77777777777778,18.0,3.9377878103709665,21.0,4.0,12.658536585365853,13.0,4.47000712662476,19.0,0.0,10.0,11.5,5.412947441089743,18.0,3.0,9.25,9.5,4.710360920354193,16.0,1.0,6.642857142857143,6.5,3.9660549462576404,2.0,0.0,0.9871794871794872,1.0,0.4666737108513152,1.0,0.0,0.4829059829059829,0.3333333333333333,0.4611623982314174,1.0,0.0,0.8717948717948718,1.0,0.3343180720616743,0.7777777777777778,0.0,0.14768518518518517,0.0,0.21907015605804933,2.0,0.0,0.7073170731707317,1.0,0.7068964266433873,2.0,0.0,1.3,1.5,0.7810249675906655,1.0,0.3333333333333333,0.5284552845528455,0.5,0.26003553807673946,1.0,0.0,0.95,1.0,0.21794494717703372
Features_tree61-3.ml.csv,4.0,3.0,0.0,1.6470588235294117,2.0,0.9512330369880135,4.0,3.0,0.0,1.8666666666666667,2.0,0.784573486395988,3.0,3.0,1.0,1.8983050847457628,2.0,0.7522827464804117,112.0,5.6,15.0,1.0,5.6,4.0,4.72652091923859,9.0,1.0,4.15,4.0,2.833284313301438,23.0,0.0,13.044117647058824,13.0,5.655382193173601,22.0,0.0,12.416666666666666,13.0,5.544642058379924,22.0,1.0,12.627118644067796,13.0,5.348525236573402,0.11764705882352941,0.4852941176470588,0.29411764705882354,0.10294117647058823,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.121212121212121,2.0,0.7690046994211832,3.0,2.0,0.0,1.45,1.5,0.5894913061275798,3.0,3.0,1.0,1.8571428571428572,2.0,0.8329931278350429,0.0,70.0,29.0,13.0,23.0,12.0,17.75,18.0,4.02336923485777,22.0,4.0,13.878787878787879,14.0,5.238306317524463,19.0,0.0,10.6,11.5,5.669215113223347,18.0,3.0,10.714285714285714,11.0,4.462999814803803,22.0,1.0,9.047619047619047,8.0,5.4026112775934605,2.0,0.0,0.9852941176470589,1.0,0.469437932338599,1.0,0.0,0.6274509803921569,0.8333333333333333,0.43734721614108746,1.0,0.0,0.8676470588235294,1.0,0.33887407711185036,0.75,0.0,0.17463235294117646,0.0,0.23178608171144857,2.0,0.0,0.8787878787878788,1.0,0.769004699421183,2.0,0.0,1.25,1.0,0.6224949798994366,1.0,0.3333333333333333,0.5606060606060606,0.5,0.2589092044035616,1.0,0.0,0.95,1.0,0.21794494717703372
Features_tree13-8.ml.csv,4.0,3.0,0.0,1.732394366197183,2.0,0.978036931225759,4.0,3.0,0.0,1.9523809523809523,2.0,0.8053111678708458,3.0,3.0,1.0,1.9838709677419355,2.0,0.7723432189556695,123.0,6.15,20.0,1.0,6.15,4.0,6.10962355632489,11.0,1.0,4.25,4.0,2.947456530637899,19.0,0.0,10.338028169014084,11.0,4.259020789302812,18.0,0.0,9.761904761904763,10.0,4.085259159909946,18.0,1.0,9.919354838709678,10.0,3.9238657169189763,0.11267605633802817,0.5070422535211268,0.28169014084507044,0.09859154929577464,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.1666666666666665,2.0,0.7637626158259733,3.0,2.0,0.0,1.45,1.5,0.5894913061275798,3.0,3.0,1.0,2.2857142857142856,3.0,0.880630571852711,0.0,78.0,29.0,16.0,19.0,12.0,14.875,14.0,2.521780125229002,18.0,5.0,10.86111111111111,11.0,3.5680120342486528,16.0,0.0,8.75,9.0,4.4483142874576656,13.0,3.0,7.0,7.0,3.3806170189140663,14.0,1.0,6.0,5.0,3.5456210417116734,2.0,0.0,0.9859154929577465,1.0,0.45942271634648135,1.0,0.0,0.6291079812206573,1.0,0.44246179918623146,1.0,0.0,0.8732394366197183,1.0,0.33270455805683713,0.75,0.0,0.1784037558685446,0.0,0.23520201363070933,2.0,0.0,0.75,1.0,0.6400954789890507,2.0,0.0,1.2,1.0,0.6782329983125268,1.0,0.3333333333333333,0.5462962962962963,0.5,0.25340615154451873,1.0,0.0,0.95,1.0,0.21794494717703372
Features_tree56-6.ml.csv,4.0,3.0,0.0,1.9054054054054055,2.0,0.9887053904778565,4.0,3.0,0.0,2.1363636363636362,2.0,0.7762841489363332,3.0,3.0,1.0,2.169230769230769,2.0,0.7352494243291398,141.0,7.05,20.0,1.0,7.05,3.5,6.192535829528967,11.0,1.0,4.9,3.5,3.2848135411313684,24.0,0.0,12.513513513513514,12.0,6.096616791620696,23.0,0.0,11.984848484848484,11.5,5.940340833611099,23.0,1.0,12.169230769230769,12.0,5.7954072818163676,0.10810810810810811,0.527027027027027,0.2702702702702703,0.0945945945945946,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.282051282051282,2.0,0.7827865396140384,3.0,2.0,0.0,1.65,2.0,0.57227615711298,2.0,3.0,2.0,2.7142857142857144,3.0,0.4517539514526256,0.0,89.0,33.0,19.0,24.0,9.0,16.875,17.5,5.599944196150529,23.0,4.0,13.282051282051283,13.0,5.719730664040486,20.0,0.0,10.55,10.5,5.817860431464474,18.0,3.0,8.857142857142858,6.0,5.3566666455007645,15.0,1.0,7.238095238095238,8.0,4.586779780285344,2.0,0.0,0.9864864864864865,1.0,0.45002231906342466,1.0,0.0,0.47297297297297297,0.3333333333333333,0.42802274909637017,1.0,0.0,0.8783783783783784,1.0,0.3268482870931844,0.7777777777777778,0.0,0.17267267267267267,0.0,0.21872340728156375,2.0,0.0,0.7692307692307693,1.0,0.696568087549032,2.0,0.0,1.25,1.0,0.7664854858377946,1.0,0.3333333333333333,0.5213675213675214,0.5,0.25368926631890304,1.0,0.0,0.95,1.0,0.21794494717703372
Features_tree53-7.ml.csv,4.0,3.0,0.0,1.6712328767123288,2.0,0.9516358593401866,4.0,3.0,0.0,1.90625,2.0,0.764827390657526,3.0,3.0,1.0,1.9365079365079365,2.0,0.7318820243427622,122.0,6.1,26.0,1.0,6.1,3.0,6.737210105080589,11.0,1.0,4.15,3.0,3.1666228067138023,21.0,0.0,10.986301369863014,11.0,4.7093412001375725,20.0,0.0,10.421875,10.0,4.568248732761275,20.0,1.0,10.587301587301587,10.0,4.410071160333337,0.1232876712328767,0.4931506849315068,0.273972602739726,0.1095890410958904,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.111111111111111,2.0,0.773799348732451,3.0,2.0,0.0,1.5,2.0,0.5916079783099616,3.0,3.0,1.0,2.0,2.0,0.7071067811865476,0.0,76.0,30.0,16.0,21.0,11.0,15.0,13.0,3.6209268304000717,20.0,4.0,11.583333333333334,11.0,4.118892785419132,18.0,0.0,9.35,8.5,4.932291556670186,15.0,3.0,7.875,6.0,3.7893765978060294,15.0,1.0,7.035714285714286,6.0,4.346444711790668,2.0,0.0,0.9863013698630136,1.0,0.4823785441550414,1.0,0.0,0.6484018264840182,1.0,0.44444965698242284,1.0,0.0,0.863013698630137,1.0,0.3438328876167434,0.7619047619047619,0.0,0.1717873450750163,0.0,0.22603797138858558,2.0,0.0,0.8333333333333334,1.0,0.7264831572567789,2.0,0.0,1.2,1.0,0.6782329983125268,1.0,0.3333333333333333,0.5648148148148148,0.5,0.2613998928424649,1.0,0.0,0.95,1.0,0.21794494717703372
Features_tree68-1.ml.csv,4.0,3.0,0.0,1.6571428571428573,2.0,0.9240549502169274,4.0,3.0,0.0,1.8709677419354838,2.0,0.7509965630208268,3.0,3.0,1.0,1.901639344262295,2.0,0.7175760205980095,116.0,5.8,19.0,1.0,5.8,4.0,5.4644304369257,14.0,1.0,4.45,3.5,3.5982634700644143,20.0,0.0,12.0,13.0,4.669047011971501,19.0,0.0,11.419354838709678,12.0,4.513593758417452,19.0,1.0,11.60655737704918,12.0,4.30508158954154,0.11428571428571428,0.5,0.2857142857142857,0.1,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.085714285714286,2.0,0.7317856271351827,3.0,2.0,0.0,1.4,1.0,0.5830951894845301,3.0,3.0,1.0,2.142857142857143,2.0,0.6388765649999399,0.0,73.0,28.0,15.0,20.0,9.0,16.5,18.0,3.1622776601683795,19.0,4.0,12.6,13.0,3.9942816268117243,17.0,0.0,10.2,12.0,5.025932749251625,14.0,3.0,9.0,10.0,3.3806170189140663,13.0,2.0,6.761904761904762,6.0,3.1758727620062985,2.0,0.0,0.9857142857142858,1.0,0.46268956402004696,1.0,0.0,0.5952380952380952,1.0,0.45037147680573797,1.0,0.0,0.8714285714285714,1.0,0.33472498611028517,0.75,0.0,0.16805555555555554,0.0,0.23044257606657137,2.0,0.0,0.7428571428571429,1.0,0.6020373573058707,2.0,0.0,1.15,1.0,0.5722761571129799,1.0,0.3333333333333333,0.5619047619047619,0.5,0.2490799396308956,1.0,0.0,0.95,1.0,0.21794494717703372
Features_tree58-7.ml.csv,4.0,3.0,0.0,1.4666666666666666,2.0,0.8692269873603532,4.0,3.0,0.0,1.6923076923076923,2.0,0.6999577332970662,3.0,3.0,1.0,1.71875,2.0,0.6724198372296879,110.0,5.5,20.0,1.0,5.5,2.5,6.020797289396148,14.0,1.0,3.85,2.5,3.2905166767545793,23.0,0.0,13.613333333333333,14.0,5.937212215247901,22.0,0.0,12.923076923076923,13.0,5.821201811700431,22.0,1.0,13.125,13.0,5.636100158797748,0.13333333333333333,0.48,0.26666666666666666,0.12,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.9166666666666667,2.0,0.6821127309893709,3.0,2.0,0.0,1.25,1.0,0.5361902647381804,3.0,3.0,1.0,1.7777777777777777,2.0,0.6285393610547089,0.0,69.0,25.0,16.0,23.0,9.0,18.1,17.0,4.570557952810575,22.0,2.0,14.277777777777779,14.5,5.367655763465251,20.0,0.0,10.95,11.0,6.192535829528967,19.0,3.0,11.88888888888889,12.0,5.2163087085802236,16.0,1.0,7.111111111111111,7.0,3.97057075226792,2.0,0.0,0.9866666666666667,1.0,0.5031456603763522,1.0,0.0,0.6844444444444444,1.0,0.4418591474359669,1.0,0.0,0.8533333333333334,1.0,0.3537733109712427,0.75,0.0,0.16433333333333333,0.0,0.23606428293795814,2.0,0.0,0.7222222222222222,1.0,0.6060395619242063,2.0,0.0,1.1,1.0,0.5385164807134504,1.0,0.3333333333333333,0.6064814814814815,0.5,0.2520066925973487,1.0,0.0,0.95,1.0,0.21794494717703372
Features_tree43-10.ml.csv,4.0,3.0,0.0,1.6712328767123288,2.0,0.9516358593401866,4.0,3.0,0.0,1.90625,2.0,0.764827390657526,3.0,3.0,1.0,1.9365079365079365,2.0,0.7318820243427622,122.0,6.1,19.0,1.0,6.1,3.5,5.726255320888163,12.0,1.0,4.2,3.5,3.2186953878862163,29.0,0.0,15.794520547945206,17.0,7.510647973996904,28.0,0.0,15.15625,16.5,7.4166593515881525,28.0,1.0,15.396825396825397,17.0,7.223286159205359,0.1232876712328767,0.4931506849315068,0.273972602739726,0.1095890410958904,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.111111111111111,2.0,0.773799348732451,3.0,2.0,0.0,1.5,2.0,0.5916079783099616,3.0,3.0,1.0,2.0,2.0,0.7071067811865476,0.0,76.0,30.0,16.0,29.0,9.0,20.333333333333332,21.0,6.548960901462833,28.0,4.0,16.27777777777778,18.0,7.002424624177253,26.0,0.0,13.65,14.5,8.119575112036342,23.0,3.0,13.875,15.5,6.450532923720334,20.0,1.0,8.535714285714286,8.0,4.953225088314704,2.0,0.0,0.9863013698630136,1.0,0.4823785441550414,1.0,0.0,0.680365296803653,1.0,0.43597144337095933,1.0,0.0,0.863013698630137,1.0,0.34383288761674335,0.75,0.0,0.18272450532724505,0.0,0.22740216950805256,2.0,0.0,0.9444444444444444,1.0,0.7797593804232332,2.0,0.0,1.35,1.0,0.5722761571129799,1.0,0.3333333333333333,0.5648148148148148,0.5,0.2613998928424649,1.0,0.0,0.95,1.0,0.21794494717703372
